company_id,department,product_id,product_name,category,units_sold,revenue,profit_margin,customer_feedback_score,employee_id,employee_name,employee_role,employee_performance_score,employee_turnover,training_program_completed,salary,supplier_id,supplier_name,inventory_level,reorder_point,technology_usage_score,brand_loyalty_score,market_research_index,exit_interview_score,mission_clarity_score,company_direction_score,future_planning_score,years_with_company,contract_value,projected_growth
52,IT,1650,Tablet,Accessories,347,90187.11590877017,26.852820567075312,8,19842,Jane Smith,Manager,6,0,1,96868.83365065654,948,Supplier B,947,293,10,6,5,4,10,4,8,18,96079.3369474543,9.657679385996946
81,HR,1612,Laptop,Accessories,383,18117.072308681956,9.571938271870149,2,19329,Lisa White,Salesperson,1,1,0,34303.95801187834,611,Supplier B,472,483,7,6,4,10,2,10,1,6,5077.220901077823,20.339146773250427
14,Production,1839,Charger,Accessories,417,67515.33150981467,5.039340570475782,3,15684,Tom Green,Technician,4,0,1,96555.20299737524,627,Supplier D,706,411,10,8,6,8,5,8,3,8,88381.54624161561,18.776182744498378
73,Sales,1172,Charger,Electronics,104,117360.63401689837,5.556416792821329,1,15262,Jane Smith,Engineer,3,0,0,111441.99548596497,620,Supplier C,701,445,8,2,5,7,9,6,7,4,94960.06221526953,18.4603878823385
97,IT,1718,Headphones,Gadgets,124,72183.26955004192,11.34265940839488,1,19608,Lisa White,Salesperson,6,1,0,74210.76155210554,635,Supplier B,938,120,3,2,4,3,3,2,8,17,68451.12248132023,11.428169594131887
42,Production,1200,Headphones,Gadgets,211,38617.73863260434,14.121237628752088,2,18457,John Doe,Salesperson,6,0,1,60266.129742251695,664,Supplier C,884,375,8,4,6,8,3,5,5,9,80669.09589144358,7.9490322263434905
4,Production,1888,Headphones,Electronics,473,9848.867368966388,13.151107678644703,7,17254,Tom Green,Technician,8,0,0,81137.00369236516,898,Supplier A,189,56,10,9,7,3,9,7,4,12,70360.83446585665,23.155731011503864
56,Sales,1311,Phone,Electronics,499,118708.24516498312,11.582850101716542,1,14974,Tom Green,Salesperson,4,1,1,83799.94606895147,746,Supplier C,519,394,10,2,9,3,5,3,3,5,57395.532416169954,15.02911124914708
99,Marketing,1892,Charger,Electronics,154,49452.12493990522,17.745279149203377,9,16520,Tom Green,Technician,1,0,1,75044.62123562748,983,Supplier A,732,115,6,5,9,3,7,3,7,17,77479.1701350729,11.497068830831616
44,IT,1053,Charger,Electronics,230,117328.09583672963,13.251756201560854,9,12923,Jane Smith,Salesperson,10,1,0,97681.08303340904,588,Supplier C,703,366,4,10,9,10,5,6,6,17,7255.897870832336,12.300428300400863
73,Production,1156,Tablet,Electronics,50,27304.297485997253,26.466730713330158,1,15146,John Doe,Technician,6,1,1,82142.21943446007,840,Supplier B,920,53,8,5,1,10,7,7,8,3,45689.05478516342,22.997453907081287
46,Marketing,1727,Charger,Accessories,410,38909.97117083978,17.813339435239133,2,19247,Tom Green,Engineer,4,1,1,116537.73497173839,558,Supplier A,678,485,9,9,1,6,7,8,7,11,16001.733682113125,1.9657742655158605
69,IT,1073,Phone,Gadgets,335,38427.07733575246,22.295576813489944,5,13302,Jane Smith,HR Specialist,5,0,1,99973.52775171312,621,Supplier A,807,285,8,5,2,3,2,1,7,7,90592.27542228565,14.144647267344487
93,Marketing,1643,Headphones,Gadgets,424,195466.67963748125,13.569390561139764,4,10112,John Doe,Manager,9,1,0,59144.88746770958,553,Supplier D,115,403,8,8,2,7,4,1,5,2,51300.34080917575,12.399937926639087
78,Production,1297,Laptop,Accessories,60,42269.943792102415,11.70374913238799,3,10602,Michael Brown,Technician,8,0,0,83183.5921224544,884,Supplier C,900,177,4,9,8,8,8,5,7,7,81147.33210726669,7.663702988462938
37,Marketing,1411,Headphones,Gadgets,160,107107.6850556084,22.741808282002303,8,10930,Lisa White,Salesperson,9,0,1,65099.79360791263,757,Supplier B,72,199,8,9,2,7,10,9,2,17,64763.24491843403,1.1825354144525537
47,IT,1801,Laptop,Accessories,4,44575.05039753391,23.836538064246263,2,11924,Michael Brown,Engineer,10,1,0,117306.19541548997,915,Supplier A,782,153,1,2,8,8,10,4,1,3,37915.87123031117,1.6781604785118764
25,IT,1083,Phone,Electronics,462,135677.4384931228,19.86767074726292,4,19397,Tom Green,Manager,10,1,1,41080.05122703395,955,Supplier C,292,131,3,7,8,7,3,7,2,5,72576.14712859341,14.10353955112202
1,Production,1482,Charger,Electronics,361,16868.444647333494,17.50331814489801,6,19609,Tom Green,Technician,6,0,0,103314.76235964225,851,Supplier C,404,399,2,4,9,8,1,10,10,17,71577.46622507174,18.744808167416792
10,Sales,1414,Phone,Electronics,202,5462.784740577765,28.25465474008049,8,19260,Tom Green,Engineer,3,0,1,45920.22026734318,881,Supplier C,139,309,2,3,8,3,9,2,7,3,54135.61361591974,12.564791780746242
14,Marketing,1497,Charger,Electronics,442,1054.4695046016134,21.616118784386284,2,18640,Tom Green,Engineer,4,0,0,114029.40709792131,736,Supplier D,415,488,7,3,7,7,1,8,5,15,16358.942597851837,13.70682814163484
37,Marketing,1810,Phone,Electronics,218,10357.180142486615,10.898128988938183,8,14178,Lisa White,HR Specialist,7,0,1,64884.1189398249,589,Supplier B,620,334,8,1,9,4,1,1,8,14,62401.0892184366,22.270242374672517
27,Production,1683,Laptop,Gadgets,379,22987.899155506617,6.51961745022785,4,18638,Michael Brown,Manager,2,0,0,118762.43978197988,698,Supplier B,297,420,3,7,2,8,6,1,7,6,79979.28378350726,5.561912935349712
62,Sales,1149,Charger,Accessories,243,1153.5580027915712,13.62364068239557,4,13192,Jane Smith,Salesperson,4,1,1,76873.69527917946,949,Supplier B,556,480,6,2,5,10,1,2,10,3,98677.99404226517,5.538562168128604
62,Marketing,1078,Phone,Electronics,250,43352.196685665745,5.3986140732767955,9,17435,Tom Green,Manager,5,0,1,76927.46877250017,717,Supplier D,704,406,5,7,5,3,1,2,2,19,66990.30922576268,10.408656555452438
41,Sales,1650,Charger,Accessories,449,103953.73008159152,20.486646191248717,9,16343,Tom Green,Salesperson,1,1,1,67359.99956899861,810,Supplier B,735,108,8,6,9,1,4,10,2,3,77907.38517238664,13.797573497966741
63,Sales,1306,Headphones,Gadgets,137,38964.706660659496,7.518810839732513,2,11701,Michael Brown,Technician,6,0,1,105147.62562141198,962,Supplier A,235,164,2,10,2,8,1,2,3,1,33218.509468748416,13.052663766060903
77,HR,1116,Phone,Electronics,146,4269.835035299456,26.12096521018411,5,10626,Tom Green,HR Specialist,6,0,1,38587.331812402655,964,Supplier D,399,223,6,2,9,3,7,5,7,0,83072.97940905805,14.562451149778568
53,IT,1021,Charger,Electronics,99,17617.425599881022,24.054215757081028,1,14497,Michael Brown,Engineer,10,0,1,76331.57126865422,907,Supplier D,62,326,7,7,4,10,4,10,5,15,50156.35421616235,2.620646618269012
28,Production,1010,Laptop,Gadgets,72,143377.01986275823,17.02315507398276,4,17795,Jane Smith,Manager,4,1,1,48288.80593964968,506,Supplier D,274,120,8,3,10,3,7,7,6,6,64164.471714482344,2.014434650579603
29,IT,1423,Headphones,Gadgets,210,50075.54317090255,16.363573199764303,6,18494,Tom Green,Technician,10,0,0,54869.19000583677,721,Supplier A,664,290,7,6,4,7,8,9,2,16,35403.53495324576,3.7901362856405827
1,Sales,1440,Phone,Accessories,484,14531.86262271286,10.196448838427306,2,18989,John Doe,HR Specialist,9,1,1,48644.83999012288,871,Supplier C,173,291,8,4,7,1,8,9,8,9,63860.68131760391,6.955661083456229
82,Production,1609,Headphones,Gadgets,459,154565.106693011,18.43146539332871,9,14290,John Doe,HR Specialist,10,1,1,74645.64841066385,706,Supplier A,767,425,5,4,7,6,1,6,4,3,26467.690668406845,17.44635318076148
18,Sales,1699,Phone,Accessories,224,51560.95721064133,27.9202723002809,4,17713,Lisa White,Manager,1,0,1,104102.2663601778,795,Supplier D,171,195,1,6,6,9,2,6,1,3,60730.2033849893,23.77608871027781
7,Marketing,1167,Phone,Electronics,157,26251.945392068883,11.240274080862722,7,12963,Tom Green,Technician,10,1,0,30968.352848027753,717,Supplier A,893,223,9,3,6,6,6,1,6,2,67910.65486905508,18.12125416328721
88,HR,1097,Charger,Electronics,254,174342.40992048086,12.213481710676323,1,16922,Michael Brown,Salesperson,10,1,0,103075.5877994874,700,Supplier A,898,52,7,4,4,4,3,8,10,15,96470.31040297411,9.767179519726746
36,IT,1684,Laptop,Gadgets,203,63794.63342016546,27.55435558899734,10,13255,Michael Brown,Salesperson,4,0,0,41587.4653572926,981,Supplier A,112,250,2,4,10,9,10,1,9,7,54538.51652831074,10.409767947210703
62,Sales,1110,Tablet,Accessories,469,10147.162729640277,7.277911124165874,3,18549,Lisa White,HR Specialist,6,0,0,47320.862492285654,830,Supplier B,233,384,10,4,2,7,9,9,9,3,31140.872021038573,14.278960908735097
73,HR,1415,Laptop,Gadgets,127,81810.58989176687,17.170255019987255,9,15808,John Doe,HR Specialist,10,1,0,75208.95174102203,787,Supplier A,361,172,1,1,10,4,1,1,2,12,49561.00608324382,11.606165981194518
45,Sales,1181,Charger,Gadgets,223,4100.738374151282,7.828652033542179,7,16453,Lisa White,Manager,6,0,0,35761.870015523855,953,Supplier B,813,217,5,6,9,6,2,9,2,8,98140.45987961728,15.038233484392078
18,Production,1695,Phone,Gadgets,486,171833.88104910508,15.888699550061359,7,13261,Jane Smith,Technician,7,0,1,77410.78161168261,839,Supplier A,619,119,6,8,1,1,10,4,8,13,92544.0885246588,15.54882752840096
62,HR,1662,Charger,Electronics,368,122142.88759393616,9.174082969606346,6,16783,John Doe,Technician,8,1,1,63361.910654841755,527,Supplier D,546,329,9,10,8,9,7,8,4,5,24690.94775403597,6.2305710321144705
3,Sales,1295,Laptop,Gadgets,125,58516.184947550886,7.929232772551191,6,14288,Tom Green,Technician,2,1,0,52410.46345109352,985,Supplier B,577,436,3,5,9,5,8,5,3,15,81205.81193196577,4.042830972548391
61,Sales,1506,Charger,Accessories,149,37327.11699001151,5.014597259761365,8,19814,Tom Green,HR Specialist,1,0,0,67173.17347246791,762,Supplier A,865,105,8,8,6,2,10,9,2,16,50071.654846246834,16.253866787473555
76,HR,1896,Laptop,Electronics,26,159744.46566484423,9.697131109517105,2,13520,Michael Brown,Salesperson,4,1,1,77558.9653492198,910,Supplier D,526,131,9,4,9,1,9,10,4,1,90289.61514624531,15.697664676538938
89,IT,1374,Headphones,Electronics,106,46186.90722388288,29.437109502848216,2,15732,Tom Green,HR Specialist,1,1,1,73720.93369243375,794,Supplier A,549,345,7,6,5,7,3,2,9,7,17518.00485550268,14.191948380197015
81,Production,1764,Headphones,Gadgets,443,135045.39361163904,26.972715491293542,7,12216,John Doe,Salesperson,1,0,0,30002.178692842055,545,Supplier C,818,426,10,9,4,5,5,1,2,16,33946.5970340622,19.469122227047578
89,Marketing,1987,Phone,Gadgets,96,93399.85482554097,29.11786236813592,2,11043,Tom Green,Engineer,6,1,1,61003.886954562746,824,Supplier B,246,444,9,3,1,8,5,3,6,17,93468.42246465264,19.650160311649515
96,Marketing,1128,Laptop,Accessories,357,101137.04180655327,16.03197659843397,9,14419,Michael Brown,HR Specialist,3,1,1,108159.2437433862,820,Supplier D,142,459,4,2,7,6,7,2,9,16,72506.35012057217,19.941832702357097
5,Marketing,1943,Phone,Gadgets,42,76691.18098264626,19.374078944673855,4,16502,Jane Smith,Technician,7,1,1,62815.6297084579,654,Supplier B,841,473,3,2,6,4,9,2,1,5,92583.92539032649,3.9477796478137535
61,HR,1643,Phone,Electronics,100,145679.63169151556,13.962625548809362,3,14995,John Doe,Engineer,10,1,1,116068.88447739057,656,Supplier B,667,340,2,6,3,7,5,9,3,2,90979.16472813529,7.679532919164172
6,Marketing,1329,Headphones,Accessories,364,209773.6459800128,12.835273591655442,8,13939,Michael Brown,HR Specialist,8,0,0,61059.13658728407,935,Supplier A,894,497,5,5,1,6,1,8,5,5,83375.12625989132,12.662921536563356
36,IT,1223,Phone,Gadgets,146,77201.44723294486,28.976074978387224,4,14265,Jane Smith,HR Specialist,4,0,1,68743.50821999463,758,Supplier A,225,142,1,10,8,5,7,1,9,4,72137.7911946813,1.189100309900721
4,Marketing,1067,Charger,Electronics,250,122464.22424601643,29.484566585932726,9,11345,John Doe,Manager,1,0,1,114714.86859615837,661,Supplier A,22,436,9,6,2,6,8,5,10,10,13628.53385763271,1.2442001736644812
84,IT,1331,Charger,Electronics,87,71043.96805407318,24.627761679715555,8,17040,John Doe,Manager,8,0,1,99388.22338023545,763,Supplier A,994,131,5,10,3,10,6,2,9,7,79310.39793351761,15.116787447030761
50,Marketing,1836,Laptop,Gadgets,285,28017.49747882907,7.332418380040038,3,17270,Lisa White,Engineer,1,1,1,90697.77483233689,970,Supplier C,481,61,5,9,8,2,10,5,8,8,26035.75993617426,13.901268949317545
38,Sales,1689,Charger,Accessories,406,43467.13249607833,20.901080597139824,8,16067,John Doe,HR Specialist,3,0,0,100854.31285087422,847,Supplier D,794,119,4,3,4,9,5,5,5,9,15699.782741444094,1.8957021687022477
23,Marketing,1089,Laptop,Gadgets,386,77987.88556185982,7.336942118248925,4,13256,Jane Smith,Salesperson,7,0,0,75059.2200936976,716,Supplier D,255,281,4,5,6,3,5,7,3,19,84567.72241513815,21.44396937239345
77,Marketing,1610,Tablet,Accessories,100,16515.574787154233,7.209470111300393,2,18219,Tom Green,Engineer,9,0,1,90745.5401789671,816,Supplier A,500,370,10,4,2,4,6,7,4,19,71685.67789848009,10.126305613256584
66,HR,1579,Tablet,Electronics,488,8625.500366498785,14.660293349566768,1,19349,Lisa White,Salesperson,2,0,0,64427.20740876692,951,Supplier A,962,336,9,2,6,4,1,1,8,1,36027.894766600635,16.272801263693836
95,HR,1395,Phone,Accessories,355,60657.40351132612,17.530709768393134,4,18316,John Doe,Manager,4,0,1,31868.210934612693,955,Supplier A,606,324,5,2,6,8,5,8,5,9,34591.6008625479,1.5264281485168194
28,Sales,1849,Charger,Gadgets,199,24172.792935593046,15.016311463694857,9,16104,John Doe,Salesperson,1,1,0,86599.6492561729,857,Supplier A,961,436,6,7,10,3,5,1,3,7,70931.17301461891,2.2996963108640953
29,HR,1354,Charger,Electronics,25,20032.280823461824,28.147188254844576,8,15869,John Doe,HR Specialist,4,1,1,94275.30986460266,660,Supplier A,802,480,1,9,7,10,2,4,8,7,25719.177463432894,9.263085996623545
86,Marketing,1188,Phone,Electronics,477,57300.54554316532,14.608944614963569,10,15951,Michael Brown,Salesperson,9,1,1,40286.192710538075,505,Supplier A,177,251,2,9,7,4,9,1,1,0,45311.762832691245,6.082909278335833
65,Production,1046,Laptop,Electronics,439,4103.0699928790655,20.874788780695035,2,11976,John Doe,Engineer,10,1,1,106856.96304178763,743,Supplier A,327,234,9,2,4,10,1,7,6,19,72631.72322471425,1.5047543625414708
18,IT,1655,Tablet,Accessories,94,92325.63680594346,29.656296308084425,9,17687,John Doe,Salesperson,9,1,0,64049.52683729798,789,Supplier D,297,396,10,2,1,6,1,3,10,5,59226.29017904566,8.758899475470248
15,Sales,1661,Headphones,Accessories,257,98747.99352872715,6.135131610116078,5,16250,Jane Smith,Manager,2,0,0,33755.687361106626,538,Supplier B,332,371,1,8,2,10,3,4,8,3,6599.900191624011,2.557588032736054
41,Production,1788,Phone,Gadgets,438,19451.222325559385,6.9390245649075935,5,15004,Michael Brown,Technician,8,0,0,50907.74419451136,518,Supplier B,223,399,5,4,8,9,4,2,6,6,40506.765612738345,24.798111894882076
92,Marketing,1955,Headphones,Accessories,460,148764.00021505702,11.644265911041705,4,10544,Michael Brown,Technician,10,0,0,101834.14148186443,990,Supplier A,166,259,8,5,6,6,10,8,8,9,56673.51549020936,21.20985887177709
97,HR,1704,Phone,Accessories,5,19476.94149158551,5.4823341124026435,4,13359,Michael Brown,HR Specialist,5,1,0,81192.88145514204,629,Supplier A,271,138,9,2,4,9,10,10,6,4,12906.83300557725,21.52296548117267
9,Marketing,1444,Headphones,Accessories,392,38084.762782821876,26.954623991746843,4,12270,Jane Smith,Technician,3,1,0,81952.69292596808,789,Supplier D,163,297,4,6,3,9,9,5,9,2,63442.79004425812,15.932441935859448
59,Production,1239,Tablet,Electronics,372,148170.3385726976,29.894792521786577,5,17914,John Doe,HR Specialist,1,1,0,91979.03570320495,866,Supplier C,480,207,1,5,5,4,6,3,3,11,85042.77302503411,18.238505692789403
80,Sales,1087,Phone,Gadgets,287,109053.38004867594,20.33398551731193,2,19542,John Doe,Engineer,2,0,0,53577.042048299765,612,Supplier A,321,333,7,8,6,8,8,1,7,3,24073.187203950023,21.253960393651163
59,IT,1786,Laptop,Electronics,193,23606.09322241046,28.003045863005436,8,16293,Tom Green,HR Specialist,8,1,0,116844.78742720578,548,Supplier B,492,150,8,10,8,4,2,1,6,18,99546.2625891124,3.6331015259680877
62,Production,1042,Headphones,Electronics,226,70152.66845065425,12.599123017455177,1,18644,Jane Smith,Manager,4,0,0,72058.13302002507,543,Supplier B,919,484,7,8,6,5,6,4,5,6,90940.07801827262,9.90898172069199
27,HR,1529,Headphones,Gadgets,79,28991.37553739154,26.544352115034542,1,13082,John Doe,Salesperson,10,1,1,54589.120598008376,586,Supplier B,602,463,1,3,4,10,6,4,4,14,88447.42280395445,11.396281411144633
92,IT,1125,Laptop,Gadgets,89,160616.46999038887,15.656306075897437,5,14153,Tom Green,Salesperson,1,1,1,92277.58706158143,675,Supplier B,254,218,5,10,6,3,5,3,2,16,33831.68177757917,20.861255427545547
59,Marketing,1559,Laptop,Electronics,464,39086.60884905127,15.301095184383053,1,16330,Jane Smith,Technician,5,0,1,73658.88813758938,612,Supplier C,220,370,1,1,4,3,1,6,1,7,27916.28762508481,1.3605389574786733
20,Production,1981,Charger,Electronics,225,86162.87908111684,10.398959468300085,5,13678,John Doe,HR Specialist,6,0,1,35174.01772536801,775,Supplier D,669,119,9,5,1,6,5,7,7,10,70494.02065278665,18.867094422165657
11,Marketing,1944,Charger,Gadgets,456,138920.9585355627,21.934868750076724,10,12386,Michael Brown,Manager,6,0,1,98810.56628661623,979,Supplier B,72,62,1,7,1,2,2,1,1,2,62426.34292414344,21.422612694336955
67,HR,1952,Tablet,Gadgets,287,134690.04002761107,26.344481878758845,5,15531,Michael Brown,Engineer,8,1,0,60758.98663999288,656,Supplier D,794,425,4,6,2,10,10,1,2,2,50676.26988130109,19.187361652355545
61,Production,1125,Phone,Gadgets,15,180250.29891312186,7.9561291299180334,5,11336,Michael Brown,HR Specialist,1,0,1,68352.58353772876,899,Supplier B,692,411,7,4,10,4,9,8,4,9,12697.745109677257,10.99161424916264
72,HR,1702,Laptop,Accessories,189,100050.4826393796,5.785271424805792,10,18103,Jane Smith,Salesperson,5,1,0,57484.33089410757,508,Supplier B,838,76,9,1,4,5,7,2,7,13,41780.64178270613,1.1075231646955066
20,Production,1501,Phone,Electronics,191,127580.56714765912,16.08248509191635,3,15648,Lisa White,Engineer,9,0,0,103734.47786455098,963,Supplier B,104,136,1,2,7,5,4,6,2,17,63602.4677088204,4.57184200367287
19,Production,1669,Charger,Accessories,62,22451.830442275874,12.97524869904277,5,15102,Michael Brown,Technician,8,0,0,95200.24434236286,527,Supplier C,223,205,4,5,8,3,10,10,8,19,27774.128894769954,4.4666302688311195
34,Marketing,1379,Charger,Electronics,222,105193.96832228669,6.396390181674109,7,15418,Tom Green,Technician,2,0,0,59306.09244558259,775,Supplier B,602,277,8,10,8,3,9,10,3,11,92049.31820026858,2.3977489917531756
55,Production,1943,Headphones,Accessories,1,52040.00253782675,13.319923168875414,3,10533,Jane Smith,Engineer,10,1,0,87729.22252155878,728,Supplier D,152,336,2,5,9,8,8,8,4,9,70105.33671751004,21.767260665796368
96,Production,1476,Tablet,Gadgets,198,5134.647003759321,13.165395495588939,8,13451,John Doe,Manager,9,1,1,71907.3354540535,968,Supplier A,823,352,10,5,10,2,3,6,4,9,8235.137868408381,10.735769177905174
93,HR,1577,Tablet,Electronics,350,89109.23239918867,24.738771817064453,5,12499,Michael Brown,Manager,6,0,1,64483.48850723509,946,Supplier D,953,486,7,2,5,1,4,7,10,16,57173.260650921446,18.030223418874403
11,Marketing,1778,Headphones,Electronics,137,80739.08315905259,17.20638259849904,7,18284,Tom Green,Engineer,5,1,0,55247.594584092054,548,Supplier A,55,225,2,3,8,6,10,1,7,1,77997.1122473221,7.04256495128318
59,Marketing,1356,Headphones,Gadgets,267,95589.23849772225,16.54580296267619,2,19670,Michael Brown,Manager,1,1,0,103902.31371761988,682,Supplier A,554,451,9,9,2,7,1,9,5,10,97824.3828635984,12.100619951358242
34,HR,1811,Headphones,Gadgets,336,52375.3536720654,24.3591012371278,5,18355,Tom Green,Salesperson,10,1,0,118039.33926201482,518,Supplier B,820,284,3,1,1,2,5,10,9,9,93067.83906214056,4.187607219821163
73,Marketing,1554,Tablet,Accessories,41,17741.625692087997,9.637011990204554,2,12993,Michael Brown,Technician,1,0,0,53351.09238483627,608,Supplier A,831,73,9,5,2,2,1,7,8,9,29974.07005440058,11.434087620280991
91,Production,1316,Tablet,Electronics,57,55428.288955959106,18.86860304095343,6,15652,Michael Brown,Salesperson,8,1,1,95163.81647201488,943,Supplier A,35,331,6,8,2,4,4,4,9,0,41678.80290111716,19.475162510165294
48,Marketing,1105,Tablet,Electronics,264,27780.135645318915,22.23982079328171,10,14642,Lisa White,HR Specialist,4,1,1,50433.486279514145,572,Supplier D,246,204,10,8,5,4,8,2,1,5,16260.033754437829,9.926997443819166
23,HR,1469,Charger,Gadgets,135,30659.80964334387,20.97848510972772,5,11180,Michael Brown,Manager,5,0,0,43644.576764825506,665,Supplier A,3,428,8,2,8,3,6,2,2,10,24988.197079661877,7.781126906593181
